date,curr_close,real_close,real_return,real_direction,rw_direction,sma_direction,bh_direction,pred_close,pred_return,pred_direction,prob_up
2026-04-29,23995.69921875,24177.650390625,0.007582657634449142,1,-1,-1,1,23926.494140625,-0.0028840617434862594,-1,0.39333252578148337
2026-04-30,24177.650390625,23997.55078125,-0.007449012061355412,-1,1,-1,1,23996.375,-0.007497642975898535,-1,0.22254582492335778
2026-05-04,23997.55078125,24119.30078125,0.005073434414612298,1,-1,-1,1,23753.404296875,-0.01017380842738997,-1,0.15398159558154867
2026-05-05,24119.30078125,24032.80078125,-0.0035863394542201598,-1,1,-1,1,23979.79296875,-0.005784073666366456,-1,0.27519718226197654
2026-05-06,24032.80078125,24330.94921875,0.012405896433536392,1,-1,-1,1,23955.541015625,-0.003214763286569446,-1,0.36788301447311084
2026-05-07,24330.94921875,24326.650390625,-0.0001766814802970047,-1,1,1,1,24376.787109375,0.0018839335125353945,1,0.5774738728047456
2026-05-08,24326.650390625,24176.150390625,-0.006186630612244079,-1,-1,1,1,24170.474609375,-0.006419945974567341,-1,0.18281377255447975
2026-05-11,24176.150390625,23815.849609375,-0.014903149402549921,-1,-1,1,1,24093.17578125,-0.0034320852589987115,-1,0.3064193459828512
2026-05-12,23815.849609375,23379.55078125,-0.018319683541890227,-1,-1,1,1,23718.025390625,-0.004107525885261382,-1,0.2805822106581702
2026-05-13,23379.55078125,23412.599609375,0.001413578405942025,1,-1,1,1,23483.498046875,0.004446076256878466,1,0.718740818568195
2026-05-14,23412.599609375,23689.599609375,0.011831236369372762,1,1,1,1,23418.3359375,0.00024501030302944354,1,0.514345147039872
2026-05-15,23689.599609375,23643.5,-0.0019459851637490906,-1,1,1,1,23717.126953125,0.001162001224330792,1,0.5635618934435079
2026-05-18,23643.5,23649.94921875,0.00027276920718167786,1,-1,1,1,23679.533203125,0.001524021533402415,1,0.5847375514379629
2026-05-19,23649.94921875,23618.0,-0.0013509212410769249,-1,1,1,1,23619.291015625,-0.0012963327253444487,-1,0.42771165488392643
2026-05-20,23618.0,23659.0,0.0017359640951816412,1,-1,1,1,23670.689453125,0.002230902410237954,1,0.6275170440885249
2026-05-21,23659.0,23654.69921875,-0.00018178203854769855,-1,1,1,1,23684.40234375,0.0010736862821759162,1,0.5630698981533153
2026-05-22,23654.69921875,23719.30078125,0.0027310244743587054,1,-1,1,1,23634.27734375,-0.0008633326854485012,-1,0.44820638091354625
2026-05-25,23719.30078125,24031.69921875,0.01317064277657584,1,1,1,1,23707.177734375,-0.0005111047322517708,-1,0.46793315527108215
2026-05-26,24031.69921875,23913.69921875,-0.004910181295375655,-1,1,1,1,23839.13671875,-0.008012854116023514,-1,0.12747186949826905
2026-05-27,23913.69921875,23907.150390625,-0.0002738525756761741,-1,-1,1,1,23833.568359375,-0.003350834960413479,-1,0.3096166343545834
2026-05-29,23907.150390625,23547.75,-0.015033175629578004,-1,-1,1,1,23809.375,-0.004089796944739254,-1,0.26810861307883305
2026-06-01,23547.75,23382.599609375,-0.007013425513053264,-1,-1,1,1,23540.517578125,-0.00030713855357730567,-1,0.4822954297519307
2026-06-02,23382.599609375,23483.55078125,0.00431736306319528,1,-1,1,1,23444.1796875,0.002633585621519608,1,0.6477510806576072
